,Mitsubishi ,,Southern Pride Service Inc. ,"4463 Printers Court White Plains, MD 20695",(301) 932-4925,https://www.southernprideservice.com,Contact through Website ,No,No,Yes,No,Yes,No,"Mitsubishi Electric Diamond Contractor, American Standard Customer Care Dealer"
,Mitsubishi ,,Mina HVAC,"3403 Windom Rd, Brentwood, MD 20722",(240) 355-5998,https://minahvacincmd.com,info@minahvacincmd.com,No,No,Yes,No,Yes,No,"Mitsubishi Electric Diamond Contractor, BBB Accredited with A+ rating"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,"BPI Gold Star: 5, Companies with Certified Pros: 16, Certified Pros: 71",,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,Eaton Certified Electriical Contractor,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,https://locate.bpi.org/?type=1&search=1&certs=&lo_name=&lo_zip=20011&lo_radius=25&lo_state=&lo_results=all,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,AO Smith,,,,,,,,,,,,
